;group_id;user;task_id;n_attempt;spatialDimension;percSpatialValue;PercentileSpatialAbove85;PercentileSpatialBelow15;engageDimension;percEngageValue;PercentileEngageAbove85;PercentileEngageBelow15;exploreDimension;percExploreValue;PercentileExploreAbove85;PercentileExploreBelow15;experimentDimension;percExperimentValue;PercentileExperimentAbove85;PercentileExperimentBelow15;reflexDimension;percReflexValue;PercentileReflexAbove85;PercentileReflexBelow15;errorRectDimension;percErrorRectValue;PercentileErrorRectAbove85;PercentileErrorRectBelow15;persistenceDimension;percPersistenceValue;PercentilePersistenceAbove85;PercentilePersistenceBelow15;completed
44;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Boxes Obscure Spheres;16;0.0;12.857142857142858;False;False;881.4348769999999;95.10204081632654;True;False;15.0;84.89795918367346;False;False;0.31754877998232;83.26530612244898;False;False;14.986702000000001;15.918367346938776;False;False;23.0;100.0;True;False;653.6391780752688;96.73469387755102;True;False;True
66;7a01ab37bd2729626dcaf96166390315;17db09f3cda608d44115c85fddc3c9ad;Boxes Obscure Spheres;13;0.29069767441860467;48.9795918367347;False;False;476.43929299999996;80.81632653061224;False;False;12.0;47.755102040816325;False;False;0.340216729717733;88.9795918367347;True;False;16.940407727272728;17.95918367346939;False;False;3.0;64.08163265306122;False;False;325.59207077777774;77.14285714285714;False;False;False
67;7a01ab37bd2729626dcaf96166390315;17db09f3cda608d44115c85fddc3c9ad;Boxes Obscure Spheres;19;0.17061611374407584;35.91836734693878;False;False;1140.1161079999997;98.36734693877551;True;False;14.0;75.51020408163265;False;False;0.308095215565954;80.0;False;False;26.817377;35.51020408163265;False;False;4.0;73.06122448979592;False;False;780.1998776335075;98.36734693877551;True;False;False
68;7a01ab37bd2729626dcaf96166390315;17db09f3cda608d44115c85fddc3c9ad;Boxes Obscure Spheres;28;0.3181818181818182;51.224489795918366;False;False;385.47552;70.61224489795919;False;False;15.0;84.89795918367346;False;False;0.2782351017635294;68.9795918367347;False;False;29.437343000000002;40.40816326530612;False;False;2.0;52.85714285714286;False;False;252.57552;65.3061224489796;False;False;False
69;7a01ab37bd2729626dcaf96166390315;17db09f3cda608d44115c85fddc3c9ad;Boxes Obscure Spheres;39;0.2;39.38775510204082;False;False;319.90501599999993;60.816326530612244;False;False;13.0;62.85714285714286;False;False;0.295387419976205;75.91836734693878;False;False;42.797746000000004;67.75510204081633;False;False;1.0;39.59183673469388;False;False;202.96383952941173;55.91836734693878;False;False;False
89;7a01ab37bd2729626dcaf96166390315;17f8fdb215276b60e1b97a24962ad0f2;Boxes Obscure Spheres;15;0.0;12.857142857142858;False;False;116.68194199999998;28.16326530612245;False;False;10.0;26.53061224489796;False;False;0.21862979404111377;41.224489795918366;False;False;42.933279999999996;68.16326530612245;False;False;0.0;16.53061224489796;False;False;84.75886507692306;29.387755102040817;False;False;True
90;7a01ab37bd2729626dcaf96166390315;17f8fdb215276b60e1b97a24962ad0f2;Boxes Obscure Spheres;17;0.3333333333333333;53.26530612244898;False;False;260.977936;52.6530612244898;False;False;12.0;47.755102040816325;False;False;0.16970503288734543;19.183673469387756;False;False;69.242692;85.71428571428572;True;False;0.0;16.53061224489796;False;False;196.014973037037;55.51020408163265;False;False;True
120;7a01ab37bd2729626dcaf96166390315;18209fda6e66194eb48ac00ea2f10a16;Boxes Obscure Spheres;16;0.5405405405405406;79.18367346938776;False;False;375.57731100000007;69.79591836734694;False;False;10.0;26.53061224489796;False;False;0.17804395303124115;21.224489795918366;False;False;52.905208;77.55102040816327;False;False;1.0;39.59183673469388;False;False;277.6328665555556;71.0204081632653;False;False;False
121;7a01ab37bd2729626dcaf96166390315;18209fda6e66194eb48ac00ea2f10a16;Boxes Obscure Spheres;21;0.2;39.38775510204082;False;False;486.760308;81.22448979591837;False;False;14.0;75.51020408163265;False;False;0.31839747729700557;84.08163265306122;False;False;59.723742333333334;82.04081632653062;False;False;1.0;39.59183673469388;False;False;320.7918869473684;76.73469387755102;False;False;False
122;7a01ab37bd2729626dcaf96166390315;18209fda6e66194eb48ac00ea2f10a16;Boxes Obscure Spheres;31;0.6;86.3265306122449;True;False;465.6189870000001;79.59183673469389;False;False;14.0;75.51020408163265;False;False;0.24225859478200046;51.83673469387755;False;False;40.741963;64.89795918367346;False;False;4.0;73.06122448979592;False;False;343.79140079310355;79.59183673469389;False;False;False
123;7a01ab37bd2729626dcaf96166390315;18209fda6e66194eb48ac00ea2f10a16;Boxes Obscure Spheres;40;0.38461538461538464;60.40816326530612;False;False;181.281445;38.36734693877551;False;False;13.0;62.85714285714286;False;False;0.28360041216658005;72.24489795918367;False;False;28.158233;38.775510204081634;False;False;1.0;39.59183673469388;False;False;127.4393397368421;38.36734693877551;False;False;False
146;7a01ab37bd2729626dcaf96166390315;29fba46101c93b24f73945ea1e3994ef;Boxes Obscure Spheres;18;0.2663157894736842;46.53061224489796;False;False;280.781158;55.51020408163265;False;False;14.0;75.51020408163265;False;False;0.23819138847064772;50.61224489795919;False;False;108.702841;95.10204081632654;True;False;4.0;73.06122448979592;False;False;178.80679902564106;50.61224489795919;False;False;False
147;7a01ab37bd2729626dcaf96166390315;29fba46101c93b24f73945ea1e3994ef;Boxes Obscure Spheres;30;0.45787545787545786;67.34693877551021;False;False;297.34369;59.59183673469388;False;False;12.0;47.755102040816325;False;False;0.23984681018068146;51.02040816326531;False;False;29.853499333333332;42.44897959183673;False;False;4.0;73.06122448979592;False;False;248.53118999999998;64.48979591836735;False;False;False
170;7a01ab37bd2729626dcaf96166390315;2da50872be7a811e24a1cdec9c227829;Boxes Obscure Spheres;25;0.2111111111111111;41.224489795918366;False;False;106.43454400000002;25.306122448979593;False;False;16.0;91.22448979591837;True;False;0.37255812468856614;95.10204081632654;True;False;19.638947;22.040816326530614;False;False;2.0;52.85714285714286;False;False;73.68454400000002;23.26530612244898;False;False;False
171;7a01ab37bd2729626dcaf96166390315;2da50872be7a811e24a1cdec9c227829;Boxes Obscure Spheres;37;0.0;12.857142857142858;False;False;77.23464799999999;17.551020408163264;False;False;11.0;34.69387755102041;False;False;0.28292794009816347;71.42857142857143;False;False;38.157309;60.40816326530612;False;False;0.0;16.53061224489796;False;False;48.434647999999996;15.510204081632654;False;False;True
214;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Boxes Obscure Spheres;15;0.4;62.85714285714286;False;False;509.851282;82.85714285714286;False;False;12.0;47.755102040816325;False;False;0.3099716857595556;81.22448979591837;False;False;29.804394000000002;42.04081632653061;False;False;2.0;52.85714285714286;False;False;389.06867330434784;84.89795918367346;False;False;False
215;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Boxes Obscure Spheres;17;0.2727272727272727;47.55102040816327;False;False;98.678287;22.040816326530614;False;False;11.0;34.69387755102041;False;False;0.30858015740783984;80.40816326530613;False;False;38.892889;61.224489795918366;False;False;0.0;16.53061224489796;False;False;73.878287;23.6734693877551;False;False;False
216;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Boxes Obscure Spheres;19;0.2727272727272727;47.55102040816327;False;False;236.68293299999996;48.57142857142857;False;False;14.0;75.51020408163265;False;False;0.2440631301429586;52.6530612244898;False;False;34.922298;53.87755102040816;False;False;2.0;52.85714285714286;False;False;185.84082773684207;52.6530612244898;False;False;True
241;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Boxes Obscure Spheres;15;0.6106583072100313;87.34693877551021;True;False;363.09825199999995;68.16326530612245;False;False;15.0;84.89795918367346;False;False;0.2816535530829536;71.0204081632653;False;False;21.393572666666667;24.48979591836735;False;False;5.0;80.81632653061224;False;False;263.2696805714285;67.75510204081633;False;False;False
242;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Boxes Obscure Spheres;16;0.3684210526315789;57.95918367346939;False;False;282.9029979999999;55.91836734693878;False;False;16.0;91.22448979591837;True;False;0.1986962894101379;29.387755102040817;False;False;47.151692;73.87755102040816;False;False;1.0;39.59183673469388;False;False;215.04585514285708;57.95918367346939;False;False;False
243;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Boxes Obscure Spheres;17;0.6912442396313363;91.0204081632653;True;False;640.6079390000002;90.20408163265306;True;False;15.0;84.89795918367346;False;False;0.3572001101395557;93.06122448979592;True;False;14.740268333333333;15.510204081632654;False;False;2.0;52.85714285714286;False;False;446.871096894737;89.38775510204081;True;False;False
244;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Boxes Obscure Spheres;35;0.0;12.857142857142858;False;False;6.055527;2.0408163265306123;False;False;3.0;5.3061224489795915;False;True;0.0;4.8979591836734695;False;True;0.0;4.8979591836734695;False;True;0.0;16.53061224489796;False;False;3.055527;2.4489795918367347;False;True;False
245;7a01ab37bd2729626dcaf96166390315;5724b11c82858d1aa6e80f800fda71df;Boxes Obscure Spheres;37;0.08108108108108109;27.755102040816325;False;False;294.431332;58.36734693877551;False;False;13.0;62.85714285714286;False;False;0.26308606918788147;58.775510204081634;False;False;26.830251;35.91836734693878;False;False;5.0;80.81632653061224;False;False;215.53659515789477;58.36734693877551;False;False;True
278;7a01ab37bd2729626dcaf96166390315;70c2fe415227245dbd643fe14a70a22f;Boxes Obscure Spheres;20;0.10810810810810811;29.79591836734694;False;False;535.0518809999999;84.89795918367346;False;False;14.0;75.51020408163265;False;False;0.30392365972047264;79.18367346938776;False;False;44.225584999999995;70.61224489795919;False;False;3.0;64.08163265306122;False;False;337.15998910810794;79.18367346938776;False;False;True
298;7a01ab37bd2729626dcaf96166390315;7738af89c35a17ea95c600683473bb33;Boxes Obscure Spheres;15;0.5692599620493358;83.26530612244898;False;False;397.4575749999999;71.42857142857143;False;False;14.0;75.51020408163265;False;False;0.32717061175831413;86.93877551020408;True;False;14.567046111111111;14.693877551020408;False;True;2.0;52.85714285714286;False;False;288.6668773255813;72.6530612244898;False;False;True
315;7a01ab37bd2729626dcaf96166390315;82ad0b937435798fbb2091527e421451;Boxes Obscure Spheres;16;0.2;39.38775510204082;False;False;624.8448310000001;89.38775510204081;True;False;12.0;47.755102040816325;False;False;0.2833673902799942;71.83673469387756;False;False;21.44259509090909;24.89795918367347;False;False;5.0;80.81632653061224;False;False;470.0090101044777;90.61224489795919;True;False;False
316;7a01ab37bd2729626dcaf96166390315;82ad0b937435798fbb2091527e421451;Boxes Obscure Spheres;30;0.0;12.857142857142858;False;False;69.876969;15.918367346938776;False;False;9.0;20.408163265306122;False;False;0.2563280946433544;56.734693877551024;False;False;36.17278;56.3265306122449;False;False;1.0;39.59183673469388;False;False;53.01982614285715;16.73469387755102;False;False;False
317;7a01ab37bd2729626dcaf96166390315;82ad0b937435798fbb2091527e421451;Boxes Obscure Spheres;31;0.0;12.857142857142858;False;False;285.882593;56.734693877551024;False;False;13.0;62.85714285714286;False;False;0.29095763210323794;73.87755102040816;False;False;29.057980999999998;40.0;False;False;5.0;80.81632653061224;False;False;220.08259299999997;60.0;False;False;True
351;7a01ab37bd2729626dcaf96166390315;86e8f92f3a09a2f64ae0c8eedfbf7e53;Boxes Obscure Spheres;16;0.13333333333333333;31.836734693877553;False;False;237.84421999999995;48.9795918367347;False;False;12.0;47.755102040816325;False;False;0.27790289470149965;68.57142857142857;False;False;70.717426;86.53061224489797;True;False;1.0;39.59183673469388;False;False;179.97755333333328;51.02040816326531;False;False;True
369;7a01ab37bd2729626dcaf96166390315;8722a7065bec725bd89027515a38ce3f;Boxes Obscure Spheres;17;0.6829268292682927;90.61224489795919;True;False;368.954891;68.9795918367347;False;False;12.0;47.755102040816325;False;False;0.04610666604822259;9.795918367346939;False;True;41.45057;66.12244897959184;False;False;3.0;64.08163265306122;False;False;281.954891;71.42857142857143;False;False;False
370;7a01ab37bd2729626dcaf96166390315;8722a7065bec725bd89027515a38ce3f;Boxes Obscure Spheres;18;0.0;12.857142857142858;False;False;9.778775;4.4897959183673475;False;False;3.0;5.3061224489795915;False;True;0.0;4.8979591836734695;False;True;0.0;4.8979591836734695;False;True;0.0;16.53061224489796;False;False;6.7787749999999996;4.8979591836734695;False;True;False
385;7a01ab37bd2729626dcaf96166390315;8b44d17f9b0196463b19431a948a9e98;Boxes Obscure Spheres;15;0.14285714285714285;33.46938775510204;False;False;168.69360400000002;35.91836734693878;False;False;13.0;62.85714285714286;False;False;0.21524260026708258;38.775510204081634;False;False;63.581402;84.08163265306122;False;False;2.0;52.85714285714286;False;False;110.74623557894739;35.51020408163265;False;False;True
410;7a01ab37bd2729626dcaf96166390315;9b5657ee770823fe25d1c7aeb56e6bf5;Boxes Obscure Spheres;17;0.6728971962616822;90.20408163265306;True;False;1310.5928310000013;99.59183673469389;True;False;16.0;91.22448979591837;True;False;0.34447159118381765;90.20408163265306;True;False;26.995399846153845;36.3265306122449;False;False;2.0;52.85714285714286;False;False;950.8636643333348;99.18367346938776;True;False;True
411;7a01ab37bd2729626dcaf96166390315;9b5657ee770823fe25d1c7aeb56e6bf5;Boxes Obscure Spheres;32;0.0;12.857142857142858;False;False;14.587911;6.122448979591837;False;False;3.0;5.3061224489795915;False;True;0.0;4.8979591836734695;False;True;0.0;4.8979591836734695;False;True;0.0;16.53061224489796;False;False;11.587911;7.346938775510204;False;True;False
436;7a01ab37bd2729626dcaf96166390315;9e663ef15cba5a9afa81c93d878e0142;Boxes Obscure Spheres;15;0.0;12.857142857142858;False;False;139.00844599999994;31.42857142857143;False;False;11.0;34.69387755102041;False;False;0.19572502344544998;28.571428571428573;False;False;43.500173000000004;69.38775510204081;False;False;1.0;39.59183673469388;False;False;101.08536907692303;32.6530612244898;False;False;True
450;7a01ab37bd2729626dcaf96166390315;a283b675d67d1d68be3638180a7e5be3;Boxes Obscure Spheres;16;0.4662207357859532;68.57142857142857;False;False;468.41333099999997;80.40816326530613;False;False;13.0;62.85714285714286;False;False;0.32654290766654337;86.53061224489797;True;False;33.815836272727275;51.02040816326531;False;False;6.0;86.3265306122449;False;False;344.6063134561403;80.40816326530613;False;False;True
471;7a01ab37bd2729626dcaf96166390315;a53cd649ff5a2d9179498975e93ac8a4;Boxes Obscure Spheres;15;0.609375;86.93877551020408;True;False;410.38936300000006;71.83673469387756;False;False;28.0;98.36734693877551;True;False;0.20063947091802814;30.20408163265306;False;False;53.31408966666666;78.36734693877551;False;False;9.0;93.87755102040816;True;False;267.4965058571429;68.9795918367347;False;False;True
490;7a01ab37bd2729626dcaf96166390315;c3db769de9f799bc76b49a478276d45e;Boxes Obscure Spheres;18;0.09555555555555556;28.571428571428573;False;False;344.611189;65.71428571428572;False;False;11.0;34.69387755102041;False;False;0.4404629632708832;98.36734693877551;True;False;18.773065;20.408163265306122;False;False;0.0;16.53061224489796;False;False;218.72230011111114;59.59183673469388;False;False;False
